doc_id|term_str|n
21|two|2
21|undivided|3
21|union|3
21|up|1
21|very|1
21|view|1
21|walk|1
21|way|1
21|weak|2
21|weakness|1
21|what|6
21|which|2
21|while|1
21|white|5
21|whose|1
21|will|4
21|wings|1
21|with|8
21|without|1
21|wăn|1
21|xxii|1
22|1|3
22|106|1
22|2|2
22|3|2
22|4|2
22|5|5
22|6|4
22|a|6
22|accordingly|1
22|acquires|1
22|advanced|1
22|advantage|1
22|advantageous|1
22|again|3
22|against|2
22|all|7
22|also|1
22|among|1
22|an|2
22|and|20
22|another|1
22|any|1
22|appear|1
22|applied|1
22|are|2
22|arms|1
22|as|6
22|association|1
22|at|4
22|attempt|2
22|attempts|1
22|away|1
22|be|10
22|beauty|1
22|becomes|1
22|bed|1
22|been|2
22|begun|1
22|being|1
22|better|1
22|both|1
22|bottom|1
22|but|4
22|by|4
22|carrying|1
22|category|1
22|causing|1
22|change|1
22|changes|2
22|chariot|1
22|cherish|1
22|chiefly|1
22|come|1
22|commencing|1
22|consists|1
22|controlling|1
22|correctness|3
22|correlate|1
22|couch|7
22|course|2
22|crept|1
22|danger|1
22|decay|2
22|destroyers|1
22|destruction|2
22|different|1
22|differs|1
22|direction|1
22|disappeared|1
22|displaced|1
22|disposal|1
22|divided|6
22|dwellings|1
22|eaten|1
22|effect|1
22|enjoy|1
22|error|1
22|every|1
22|evil|5
22|explain|1
22|fall|2
22|falling|1
22|fashion|1
22|favour|1
22|favours|1
22|fifth|1
22|figure|2
22|finds|1
22|firm|3
22|first|1
22|fishes|3
22|five|1
22|foe|1
22|following|1
22|for|3
22|fourth|1
22|frame|2
22|fresh|1
22|from|3
22|fruit|1
22|glory|1
22|go|2
22|goes|1
22|going|1
22|good|1
22|gradually|1
22|great|2
22|has|4
22|have|4
22|having|1
22|he|3
22|hexagram|2
22|him|7
22|his|3
22|idea|1
22|if|2
22|imminent|1
22|in|10
22|indicates|1
22|injure|1
22|injuring|2
22|injury|2
22|inmates|1
22|into|1
22|is|15
22|it|6
22|its|9
22|itself|1
22|kind|1
22|last|1
22|leading|1
22|leads|1
22|least|1
22|legs|3
22|lesser|1
22|lesson|1
22|lies|1
22|life|1
22|lights|1
22|like|1
22|line|8
22|lines|4
22|lord|1
22|loyal|1
22|made|2
22|make|1
22|man|1
22|may|1
22|men|3
22|mercy|1
22|month|1
22|movement|1
22|natural|1
22|nine|1
22|ninth|1
22|no|1
22|not|3
22|notwithstanding|1
22|object|1
22|obtaining|1
22|occupant|3
22|of|33
22|on|6
22|one|6
22|only|1
22|operating|1
22|or|5
22|other|2
22|others|3
22|overthrow|6
22|overthrower|1
22|overthrowers|1
22|overthrowing|1
22|overthrown|3
22|overturning|1
22|own|3
22|palace|2
22|part|1
22|passes|1
22|people|2
22|person|1
22|plotters|1
22|po|2
22|political|3
22|power|1
22|principal|1
22|process|1
22|prominent|1
22|ready|1
22|remains|1
22|represented|1
22|representing|1
22|represents|1
22|requires|1
22|rightful|1
22|s|1
22|same|1
22|second|1
22|shortly|1
22|shows|6
22|six|5
22|sixth|1
22|skin|1
22|small|2
22|sovereign|3
22|state|1
22|sterile|1
22|still|1
22|string|1
22|strong|2
22|strung|1
22|subject|10
22|subjects|1
22|summer|1
22|superior|1
22|survives|1
22|symbol|1
22|symbolises|1
22|symbolism|5
22|take|1
22|that|6
22|the|82
22|their|5
22|them|1
22|then|1
22|there|7
22|they|1
22|third|1
22|this|1
22|thus|1
22|till|1
22|to|17
22|together|1
22|too|1
22|top|1
22|topmost|1
22|under|2
22|undivided|2
22|up|1
22|vigour|1
22|wait|2
22|way|1
22|we|1
22|weak|2
22|whatever|1
22|when|1
22|which|3
22|who|1
22|will|11
22|winter|1
22|with|6
22|worker|1
22|world|2
22|wrought|1
22|xxiii|1
22|yang|1
22|year|1
22|yin|2
23|1|3
23|108|1
23|10th|1
23|12|1
23|2|5
23|20|1
23|23|1
23|3|3
23|33|1
23|4|2
23|44|1
23|5|2
23|5th|1
23|6|2
23|6th|1
23|7th|1
23|8th|1
23|9th|1
23|a|12
23|able|1
23|above|1
23|accordingly|1
23|action|2
23|adherence|1
23|admirable|2
23|advantage|1
23|again|1
23|all|4
23|alone|1
23|among|1
23|an|1
23|analogous|1
23|and|30
23|any|1
23|anything|1
23|are|2
23|as|4
23|astray|1
23|at|1
23|attribute|1
23|auspice|2
23|back|2
23|bad|1
23|be|16
23|been|2
23|before|2
23|begin|1
23|begins|1
23|being|2
23|belonging|1
23|below|1
23|bottom|1
23|bright|1
23|brighter|2
23|but|4
23|by|6
23|calamities|1
23|called|1
23|can|2
23|capacity|1
23|caution|1
23|central|2
23|centre|1
23|change|2
23|changes|2
23|climax|1
23|cold|1
23|come|1
23|comes|3
23|coming|1
23|committed|1
23|compensated|1
23|complete|2
23|concluded|1
23|concluding|1
23|constant|1
23|correlate|2
23|could|1
23|course|5
23|danger|1
23|day|3
23|days|2
23|decay|2
23|defeat|1
23|denoted|1
23|denotes|1
23|denoting|2
23|developed|1
23|deviation|1
23|different|2
23|direction|1
23|disaster|1
23|distress|1
23|distressing|1
23|divided|6
23|divination|1
23|docility|2
23|during|1
23|eleventh|1
23|end|1
23|entirely|1
23|entrances|1
23|error|3
23|errors|1
23|even|1
23|evil|2
23|evils|1
23|exactly|1
23|excellent|1
23|exits|1
23|expect|1
23|explained|1
23|extend|1
23|extent|1
23|extrude|1
23|extruded|1
23|fifth|2
23|figure|2
23|figures|1
23|finds|2
23|first|2
23|five|2
23|follows|1
23|for|3
23|fortune|2
23|fourth|1
23|free|1
23|friends|2
23|from|7
23|fû|5
23|goes|1
23|good|3
23|gradually|1
23|great|3
23|ground|1
23|had|1
23|harmony|1
23|has|3
23|have|6
23|he|4
23|hence|3
23|here|2
23|hexagram|6
23|hexagrams|1
23|him|3
23|his|7
23|honour|1
23|hope|1
23|hosts|1
23|however|1
23|i|1
23|idea|1
23|if|2
23|illustrate|1
23|in|28
23|indicates|1
23|inferior|1
23|into|1
23|is|26
23|issue|1
23|issues|1
23|it|9
23|its|14
23|itself|1
23|khwăn|4
23|khăngžze|1
23|kingdom|1
23|kăn|1
23|last|1
23|law|1
23|lead|1
23|line|17
23|lineal|1
23|lines|7
23|long|1
23|made|2
23|man|1
23|may|1
23|meaning|1
23|meet|1
23|men|1
23|mentioned|1
23|middle|1
23|might|1
23|month|6
23|months|2
23|more|1
23|moreover|1
23|motion|1
23|moved|2
23|movement|3
23|moving|1
23|must|2
23|nation|1
23|nature|4
23|nearly|1
23|nine|1
23|ninth|1
23|no|6
23|noble|1
23|not|6
23|nothing|1
23|number|1
23|obstacle|1
23|occasions|1
23|of|30
23|on|3
23|one|4
23|or|5
23|oracle|1
23|other|2
23|our|2
23|over|3
23|part|1
23|path|1
23|perfect|1
23|perilous|1
23|perplexity|1
23|place|5
23|po|2
23|political|1
23|position|1
23|prevailing|2
23|prevented|1
23|proceed|1
23|progress|2
23|proper|5
23|put|1
23|quality|1
23|reached|1
23|reader|1
23|realisation|1
23|reassert|1
23|recovery|1
23|refer|1
23|regular|1
23|repair|1
23|repeat|1
23|repeated|1
23|repentance|2
23|represented|1
23|requiring|1
23|return|6
23|returning|7
23|returns|1
23|right|1
23|round|1
23|ruler|1
23|say|1
23|says|1
23|second|1
23|see|2
23|seems|1
23|sentence|1
23|seven|2
23|seventh|1
23|showed|1
23|shows|6
23|signifying|1
23|six|5
23|social|1
23|society|4
23|solstice|2
23|some|2
23|something|1
23|spoken|1
23|state|3
23|strong|6
23|subject|11
23|such|1
23|suggest|1
23|summer|1
23|sun|1
23|superior|2
23|symbolises|1
23|symbolism|1
23|take|2
23|ten|2
23|tenth|1
23|than|1
23|that|5
23|the|71
23|their|1
23|them|1
23|then|2
23|there|10
23|therefore|1
23|these|1
23|they|1
23|third|1
23|this|2
23|those|2
23|time|1
23|to|20
23|top|2
23|topmost|2
23|towards|1
23|trigram|3
23|triumph|1
23|turn|1
23|turned|1
23|undivided|2
23|uneven|1
23|until|1
23|upper|1
23|us|1
23|views|1
23|was|1
23|way|1
23|we|6
23|weak|7
23|what|5
23|whatever|1
23|when|3
23|which|5
23|who|2
23|whose|3
23|will|19
23|winter|1
23|with|4
23|would|1
23|xxiv|1
23|yang|2
23|year|2
23|years|2
23|yet|1
23|yielding|1
23|yin|2
23|yî|1
24|1|2
24|111|1
24|2|3
24|3|2
24|4|2
24|5|2
24|6|2
24|a|9
24|absolute|1
24|accompanied|1
24|accused|1
24|action|8
24|advance|1
24|advantage|2
24|advantageous|2
24|all|2
24|also|1
24|an|5
24|and|24
24|anxious|1
24|any|3
24|apprehended|1
24|are|2
24|as|2
24|at|2
24|attribute|1
24|be|15
24|been|1
24|befal|1
24|being|6
24|best|1
24|but|3
24|by|1
24|calamity|3
24|can|1
24|carries|1
24|case|2
24|caution|1
24|central|2
24|characterise|1
24|characteristic|1
24|comes|2
24|commencement|1
24|condition|1
24|constituted|1
24|correct|5
24|correlate|2
24|course|2
24|cultivated|1
24|degree|1
24|denoting|1
24|descriptive|1
24|direction|2
24|distress|1
24|divided|2
24|efforts|1
24|end|1
24|entire|2
24|entirely|2
24|error|2
24|errors|1
24|escape|1
24|essay|1
24|essential|1
24|even|1
24|fall|2
24|fallen|1
24|field|1
24|fields|1
24|fifth|1
24|finds|1
24|firm|2
24|first|3
24|for|6
24|forth|1
24|fortunate|1
24|fortune|1
24|fourth|2
24|free|4
24|freedom|3
24|fresh|1
24|from|8
24|gathers|1
24|good|2
24|goodness|1
24|great|1
24|greater|1
24|happening|1
24|has|4
24|have|3
24|having|2
24|he|11
24|heaven|1
24|hence|2
24|hexagram|3
24|highest|2
24|him|4
24|his|9
24|honour|1
24|humanity|1
24|ideal|1
24|if|3
24|ill|1
24|in|18
24|indicates|1
24|influence|1
24|initiate|1
24|inner|1
24|innocent|1
24|insincere|1
24|insincerity|5
24|into|3
24|is|18
24|it|6
24|its|13
24|itself|1
24|joy|1
24|lays|1
24|let|2
24|line|8
24|lowest|1
24|may|3
24|medicine|1
24|mercenary|1
24|might|1
24|misfortune|1
24|more|1
24|motive|1
24|move|2
24|movement|2
24|much|1
24|must|2
24|nearer|1
24|need|1
24|neighbourhood|2
24|never|1
24|nine|4
24|no|1
24|noble|1
24|nor|1
24|not|7
24|occasion|1
24|of|23
24|off|1
24|often|1
24|on|1
24|one|6
24|open|1
24|opened|1
24|or|2
24|ox|1
24|paragraph|1
24|passer|1
24|people|2
24|perfection|1
24|place|4
24|ploughed|1
24|possess|1
24|powerful|1
24|predicated|1
24|produce|1
24|progress|1
24|proper|2
24|quality|4
24|reap|1
24|reaps|1
24|reckless|1
24|recovery|1
24|rectitude|1
24|remain|1
24|run|1
24|s|1
24|sake|1
24|second|1
24|see|1
24|selfish|1
24|set|1
24|shall|1
24|should|1
24|shows|6
24|sick|1
24|simple|1
24|simply|1
24|sincere|1
24|six|2
24|so|1
24|sometimes|1
24|state|1
24|still|1
24|strength|1
24|strong|3
24|style|1
24|subject|9
24|success|2
24|successful|1
24|such|2
24|sure|1
24|swerve|1
24|symbol|1
24|take|1
24|that|5
24|the|43
24|them|1
24|there|5
24|things|1
24|third|2
24|this|4
24|tied|1
24|to|8
24|top|1
24|topmost|1
24|trigram|2
24|understood|1
24|undivided|4
24|up|1
24|use|1
24|very|1
24|wang|3
24|way|2
24|we|1
24|weak|2
24|whatever|1
24|when|1
24|where|1
24|which|1
24|while|2
24|who|4
24|will|13
24|with|1
24|without|3
24|wû|2
24|xxv|1
24|year|2
24|yet|3
25|1|2
25|113|1
25|2|2
25|3|3
25|4|3
25|5|4
25|6|2
25|a|6
25|about|1
25|above|1
25|accumulate|1
25|accumulates|1
25|accumulation|5
25|acts|1
25|advance|7
25|advantage|1
25|advantageous|4
25|all|1
25|always|1
25|amplest|1
25|an|1
25|and|20
25|animal|1
25|are|3
25|as|2
25|at|1
25|attached|1
25|attaching|1
25|axle|1
25|be|16
25|below|1
25|better|1
25|boar|1
25|both|2
25|bull|2
25|but|4
25|by|1
25|cares|1
25|carriage|2
25|carry|1
25|castrated|3
25|caution|1
25|central|1
25|charioteering|1
25|command|1
25|condition|1
25|conditions|1
25|conflict|1
25|correct|3
25|course|1
25|court|1
25|cross|1
25|daily|1
25|dangerous|1
25|defence|1
25|different|1
25|difficult|1
25|difficulty|1
25|direction|1
25|divided|2
25|do|2
25|does|1
25|early|1
25|engaging|1
25|enjoy|2
25|enterprises|1
25|escape|1
25|evil|2
25|exercise|1
25|exercising|1
25|exert|1
25|exposition|1
25|extraordinary|1
25|family|1
25|fifth|1
25|firm|3
25|firmament|1
25|firmness|1
25|first|2
25|for|6
25|force|1
25|fortune|4
25|found|1
25|fourth|1
25|from|1
25|goes|1
25|good|7
25|goring|1
25|got|1
25|grace|1
25|great|4
25|halt|1
25|has|4
25|having|2
25|he|5
25|heaven|1
25|hence|1
25|here|1
25|hexagram|2
25|him|6
25|himself|2
25|his|9
25|hog|1
25|horns|2
25|horses|1
25|however|1
25|idea|1
25|if|2
25|in|12
25|increased|1
25|increases|1
25|instance|1
25|is|16
25|issue|1
25|it|9
25|its|13
25|itself|1
25|khien|1
25|khû|3
25|king|1
25|kăn|1
25|last|2
25|latter|1
25|let|1
25|liable|1
25|line|8
25|lines|2
25|little|1
25|made|1
25|may|2
25|meanings|2
25|methods|1
25|most|1
25|movement|1
25|must|1
25|name|1
25|nine|4
25|no|1
25|not|4
25|now|1
25|occupied|1
25|of|29
25|on|1
25|only|1
25|or|1
25|out|1
25|over|2
25|own|1
25|part|1
25|peril|2
25|perilous|2
25|piece|2
25|pig|1
25|place|1
25|position|3
25|powerful|1
25|precaution|3
25|prevent|1
25|progress|1
25|public|1
25|rapidly|1
25|realise|1
25|receive|1
25|reduces|1
25|remain|1
25|removed|1
25|represents|1
25|repress|1
25|repressed|1
25|repression|5
25|repressive|1
25|responds|1
25|restrained|1
25|restraint|2
25|revenues|1
25|rudiments|1
25|ruler|1
25|s|1
25|scope|1
25|second|2
25|seek|1
25|service|2
25|shows|6
25|six|2
25|sixth|2
25|so|1
25|stop|2
25|stops|1
25|strap|2
25|stream|1
25|strength|1
25|strong|3
25|subject|10
25|symbol|1
25|symbolism|1
25|taking|2
25|teaches|1
25|teeth|1
25|tends|1
25|that|4
25|the|61
25|their|1
25|them|1
25|then|2
25|there|7
25|these|1
25|they|2
25|third|1
25|though|1
25|three|2
25|through|1
25|thwan|2
25|to|21
25|together|1
25|treatise|1
25|try|1
25|tusks|1
25|two|1
25|tâ|2
25|under|2
25|undertake|1
25|undivided|4
25|upper|1
25|urging|1
25|use|1
25|virtue|4
25|volume|1
25|way|1
25|what|2
25|whatever|1
25|when|1
25|which|2
25|who|1
25|whose|1
25|will|12
25|wisdom|1
25|with|4
25|without|1
25|wood|2
25|work|2
25|would|1
25|xxvi|1
25|yet|2
25|young|2
26|1|2
26|115|1
26|2|2
26|3|2
26|4|3
26|5|4
26|6|3
26|a|3
26|abide|1
26|above|1
26|according|1
26|acting|2
26|action|1
26|addressed|2
26|advance|1
26|advantageous|2
26|after|1
26|air|1
26|aliment|1
26|all|3
26|an|2
26|and|24
26|any|3
26|appearance|1
26|are|3
26|as|3
26|at|4
26|auspice|2
26|bad|2
26|be|12
26|being|2
26|below|2
26|bent|1
26|between|1
26|body|1
26|both|2
26|bottom|1
26|but|7
26|by|5
26|case|2
26|cavity|1
26|chin|1
26|comes|1
26|considers|1
26|contrary|3
26|correct|1
26|correctness|1
26|correlate|3
26|cross|2
26|culminates|1
26|denoted|1
26|denotes|1
26|denoting|2
26|desire|3
26|determine|1
26|differ|1
26|difficult|1
26|divided|5
26|do|1
26|down|2
26|downward|1
26|downwards|2
26|drawn|1
26|efficacious|1
26|either|1
26|employ|1
26|engage|1
26|equal|2
26|error|2
26|every|2
26|evil|4
26|exercise|1
26|exercising|1
26|expostulation|1
26|fall|1
26|far|1
26|feels|1
26|fifth|1
26|figure|1
26|firm|3
26|firmness|1
26|first|6
26|fixed|1
26|for|10
26|form|1
26|former|1
26|fortune|5
26|four|1
26|fourth|2
26|from|5
26|gives|1
26|glare|1
26|good|6
26|great|3
26|hangs|2
26|hard|1
26|harmony|1
26|he|9
26|heaven|1
26|height|1
26|help|2
26|hence|2
26|hexagram|4
26|him|4
26|himself|7
26|his|7
26|however|3
26|idea|1
26|if|1
26|impels|1
26|in|18
26|indicates|1
26|insufficient|1
26|intense|1
26|into|2
26|is|26
26|issue|1
26|it|7
26|its|7
26|itself|1
26|jaw|5
26|kăn|2
26|last|1
26|lead|1
26|leave|1
26|let|2
26|like|1
26|line|8
26|lines|3
26|live|1
26|look|2
26|looking|3
26|looks|2
26|lower|2
26|master|1
26|matter|1
26|may|1
26|me|1
26|method|2
26|might|1
26|mind|1
26|mobile|1
26|more|2
26|moreover|1
26|most|1
26|mouth|3
26|movement|2
26|must|4
26|name|2
26|next|1
26|nine|2
26|no|2
26|not|7
26|nourish|2
26|nourishing|6
26|nourishment|4
26|object|1
26|occupies|1
26|odd|1
26|of|18
26|on|4
26|one|8
26|only|1
26|open|1
26|or|5
26|other|1
26|others|1
26|our|1
26|out|1
26|own|1
26|part|1
26|pass|1
26|penetrated|1
26|perilous|1
26|place|4
26|position|3
26|power|1
26|premised|1
26|proper|8
26|prove|1
26|quality|1
26|realising|1
26|regular|1
26|reliance|1
26|relies|1
26|removed|1
26|requirements|1
26|respects|1
26|responsibility|1
26|right|1
26|ruler|1
26|s|4
26|say|1
26|second|1
26|seek|1
26|seeking|2
26|seeks|1
26|seems|1
26|self|1
26|should|1
26|shows|5
26|six|4
26|sixth|2
26|solid|2
26|spring|2
26|stream|2
26|strong|6
26|subject|6
26|suffice|1
26|sufficient|1
26|suggests|1
26|suppose|1
26|supposed|1
26|symbol|1
26|symbolism|1
26|take|1
26|takes|1
26|task|1
26|ten|1
26|that|5
26|the|73
26|them|2
26|then|1
26|there|9
26|these|1
26|thing|2
26|things|1
26|third|2
26|though|1
26|thoughts|2
26|thus|1
26|tiger|1
26|till|2
26|to|20
26|too|1
26|top|1
26|topmost|1
26|tortoise|2
26|towards|1
26|training|1
26|trigram|3
26|try|1
26|tutor|1
26|two|1
26|under|1
26|undertakings|1
26|undivided|3
26|unwavering|1
26|upper|3
26|waters|1
26|way|1
26|we|5
26|weak|4
26|what|7
26|which|4
26|whole|2
26|whom|2
26|will|13
26|with|8
26|without|3
26|xxvii|1
26|years|1
26|you|1
26|your|2
26|î|3
27|1|5
27|117|1
27|2|4
27|3|3
27|4|2
27|5|3
27|6|4
27|a|11
27|about|1
27|above|1
27|achieve|1
27|action|3
27|advantage|2
27|affairs|1
27|affect|1
27|after|1
27|all|1
27|alone|1
27|an|6
27|and|21
27|another|1
27|any|1
27|anything|1
27|are|1
27|as|3
27|at|3
27|attributes|1
27|auspice|2
27|be|14
27|beam|5
27|being|2
27|below|2
27|beneath|1
27|benefit|1
27|between|1
27|blame|2
27|boldness|1
27|both|1
27|bottom|2
27|but|8
27|by|1
27|carefulness|1
27|cause|2
27|central|1
27|centre|1
27|children|2
27|component|1
27|condemned|1
27|conditions|1
27|conduct|2
27|confident|1
27|constitute|1
27|correlate|3
27|course|1
27|crown|1
27|curving|1
27|daring|1
27|decay|1
27|decayed|2
27|denotes|1
27|deserve|1
27|devolves|1
27|difficulty|1
27|direction|1
27|discourse|1
27|distinguished|1
27|divided|2
27|does|2
27|duty|1
27|element|1
27|equal|2
27|error|1
27|even|1
27|every|1
27|evil|2
27|exigency|2
27|extraordinary|8
27|fashion|1
27|fifth|2
27|figure|2
27|first|1
27|flexibility|1
27|flowers|2
27|for|8
27|fortune|1
27|four|1
27|fourth|1
27|from|1
27|gifts|1
27|give|1
27|giving|1
27|goes|1
27|good|3
27|grass|1
27|great|1
27|greatness|1
27|ground|2
27|has|3
27|have|3
27|he|7
27|head|1
27|help|2
27|hence|1
27|her|1
27|here|1
27|hexagram|1
27|hides|1
27|him|3
27|his|14
27|humility|1
27|husband|3
27|idea|1
27|if|2
27|in|15
27|inclined|1
27|inclines|1
27|is|18
27|it|3
27|its|9
27|judgment|1
27|king|1
27|kwo|1
27|line|9
27|lines|3
27|look|1
27|looking|1
27|looks|1
27|mats|1
27|matter|1
27|meeting|1
27|mentioned|1
27|merit|1
27|modifies|1
27|motive|1
27|moving|1
27|mâo|1
27|near|1
27|need|1
27|neither|1
27|nine|4
27|no|5
27|nor|1
27|not|5
27|obtained|1
27|occasion|1
27|odd|1
27|of|23
27|old|4
27|on|5
27|one|2
27|only|1
27|or|2
27|other|1
27|out|1
27|own|2
27|place|3
27|placing|1
27|possession|2
27|praise|2
27|produces|1
27|producing|2
27|proper|2
27|pursues|1
27|reappear|1
27|regret|2
27|require|1
27|right|1
27|ruler|1
27|s|1
27|satisfy|1
27|second|2
27|see|1
27|set|1
27|shoots|2
27|should|2
27|shows|6
27|sinks|1
27|six|2
27|sky|1
27|so|1
27|son|1
27|soon|1
27|strain|1
27|stream|1
27|strength|2
27|strong|5
27|subject|10
27|success|1
27|successful|1
27|suggests|1
27|sun|1
27|sustain|1
27|symbol|1
27|symbolism|1
27|task|2
27|tempered|1
27|text|1
27|that|5
27|the|47
27|their|2
27|them|2
27|there|11
27|things|1
27|third|1
27|this|4
27|through|1
27|till|1
27|time|2
27|times|1
27|to|12
27|top|1
27|topmost|1
27|trigram|1
27|trigrams|1
27|two|1
27|tâ|1
27|unable|1
27|under|3
27|undivided|4
27|unequal|2
27|upwards|1
27|us|2
27|very|2
27|view|2
27|wading|1
27|water|1
27|way|1
27|we|2
27|weak|7
27|weakness|1
27|weight|1
27|what|2
27|whatever|1
27|which|2
27|white|1
27|wife|4
27|will|14
27|willow|3
27|with|4
27|would|2
27|wăn|1
27|xxviii|1
27|yet|1
27|young|3
28|1|4
28|119|1
28|2|2
28|3|2
28|4|2
28|5|3
28|6|2
28|a|19
28|about|1
28|above|1
28|accordance|1
28|acted|1
28|action|2
28|admits|1
28|all|3
28|altogether|1
28|an|2
28|and|25
28|appointments|1
28|are|1
28|as|3
28|ascends|1
28|at|2
28|authors|1
28|avert|1
28|away|1
28|basket|1
28|be|10
28|becomes|1
28|been|1
28|below|1
28|between|1
28|beyond|1
28|bottle|1
28|bottom|1
28|bound|1
28|bowls|1
28|brought|1
28|but|5
28|by|5
28|can|1
28|case|4
28|cautiously|1
28|cavern|2
28|cavity|1
28|central|2
28|centre|1
28|character|2
28|close|1
28|comes|1
28|confronted|1
28|consequence|1
28|contact|1
28|cords|1
28|correlate|3
28|course|1
28|cultivates|1
28|cups|1
28|danger|8
28|dangerous|1
28|deeply|2
28|defile|7
28|deliverance|2
28|descends|1
28|disappear|1
28|divided|5
28|does|3
28|double|1
28|doubled|1
28|earthenware|1
28|ease|1
28|effect|1
28|efforts|1
28|elsewhere|1
28|encountered|1
28|end|1
28|endeavours|1
28|enlightens|1
28|entering|1
28|ere|1
28|error|3
28|escape|1
28|eve|1
28|evil|3
28|exhibits|1
28|expression|1
28|extrication|1
28|feast|2
28|fifth|1
28|figure|1
28|find|1
28|first|1
28|flow|1
28|flowing|1
28|for|2
28|form|1
28|fourth|1
28|free|1
28|from|2
28|full|1
28|get|4
28|goes|1
28|goodness|1
28|ground|1
28|had|1
28|has|3
28|have|2
28|he|11
28|help|1
28|helper|1
28|here|2
28|hexagram|2
28|high|1
28|highest|1
28|him|3
28|himself|3
28|his|6
28|history|1
28|honesty|1
28|honour|1
28|hopeless|2
28|how|2
28|however|1
28|i|1
28|if|1
28|implied|1
28|important|1
28|in|19
28|indeed|1
28|intelligence|2
28|intimacy|1
28|into|1
28|introduces|1
28|involve|2
28|is|20
28|it|10
28|its|13
28|itself|1
28|khan|2
28|king|1
28|lead|1
28|leads|1
28|learn|1
28|lessons|1
28|levelled|1
28|like|1
28|line|10
28|lineal|1
28|lines|1
28|little|1
28|long|1
28|made|2
28|manner|1
28|meaning|1
28|metaphor|1
28|might|1
28|mind|4
28|more|2
28|nine|2
28|no|8
28|not|5
28|obtains|1
28|occupies|1
28|of|33
28|on|2
28|one|1
28|only|2
28|or|4
28|order|1
28|others|1
28|out|2
28|penetrating|2
28|peril|2
28|perilous|1
28|pit|2
28|place|3
28|placed|1
28|point|1
28|position|1
28|possession|1
28|prison|1
28|proper|2
28|pursue|1
28|reached|1
28|reader|1
28|render|1
28|repeated|1
28|represented|2
28|rice|1
28|ruler|2
28|s|1
28|say|1
28|second|1
28|seeks|1
28|sharpened|1
28|should|2
28|show|1
28|shows|7
28|simple|1
28|simply|1
28|sincere|1
28|sincerity|2
28|six|4
28|smooth|1
28|so|1
28|some|1
28|soon|1
28|spirits|1
28|strands|2
28|strong|4
28|subject|13
28|subsidiary|1
28|such|1
28|symbol|1
28|symbolic|1
28|symbolled|1
28|taken|1
28|text|1
28|that|5
28|the|56
28|there|7
28|these|1
28|thicket|2
28|things|1
28|think|1
28|third|1
28|this|2
28|thorns|2
28|though|1
28|threatening|1
28|three|2
28|through|2
28|thwan|1
28|to|10
28|topmost|1
28|trigram|2
28|two|2
28|unable|2
28|undivided|2
28|unostentatious|1
28|unrest|1
28|value|1
28|vent|1
28|was|2
28|water|3
28|waters|1
28|weak|4
28|what|1
28|when|1
28|whether|1
28|which|2
28|while|1
28|who|2
28|whose|3
28|will|13
28|with|7
28|within|1
28|worthy|1
28|would|1
28|wăn|1
28|xxix|1
28|years|1
28|yet|2
28|yî|1
29|1|2
29|122|1
29|2|2
29|3|2
29|4|3
29|5|2
29|6|3
29|a|9
29|able|1
29|above|1
29|abrupt|1
29|accept|1
29|achievements|1
29|achieving|1
29|act|1
29|action|1
29|adherence|2
29|adheres|1
29|adhering|2
29|admirable|1
29|advantageous|1
29|all|1
29|also|2
29|amusements|1
29|an|2
29|and|33
29|anxiety|1
29|appear|1
29|apprehension|1
29|are|4
29|as|10
29|ascend|1
29|associates|1
29|at|4
29|attached|1
29|attribute|1
29|authors|1
29|be|14
29|being|2
29|below|1
29|between|1
29|both|2
29|bottom|1
29|breaks|1
29|brightness|2
29|but|7
29|by|3
29|careful|1
29|case|1
29|central|2
29|centre|1
29|cherish|1
29|chiefs|1
29|closely|1
29|coarsely|1
29|colours|1
29|coming|1
29|confused|1
29|connexion|1
29|consideration|2
29|considered|1
29|conspicuous|1
29|contentment|1
29|continues|1
29|correct|5
29|correlate|1
29|course|2
29|cow|3
29|danger|1
29|death|1
29|declining|2
29|degree|1
29|demonstrations|1
29|denominate|1
29|denoted|1
29|denotes|1
29|described|1
29|determine|1
29|difficult|1
29|disastrous|1
29|divided|2
29|docile|3
29|docility|1
29|does|1
29|doing|1
29|double|1
29|dwelling|1
29|earthenware|1
29|eighty|1
29|either|1
29|employing|1
29|entered|1
29|equally|1
29|error|3
29|even|1
29|evil|1
29|exhausted|1
29|expeditions|1
29|express|1
29|expressing|1
29|falls|1
29|fifth|1
29|figure|3
29|fills|1
29|fire|3
29|firm|1
29|first|1
29|five|1
29|flowing|1
29|for|1
29|fortune|5
29|fourth|1
29|free|1
29|from|1
29|generous|1
29|good|5
29|great|2
29|groaning|1
29|groans|2
29|hardly|1
29|has|3
29|have|2
29|he|8
29|here|1
29|hexagram|2
29|highest|1
29|him|1
29|himself|2
29|his|11
29|honour|1
29|how|1
29|humility|2
29|if|2
29|in|18
29|indicates|1
29|indicating|1
29|inhering|1
29|instead|2
29|instrument|1
29|intelligence|2
29|interferes|1
29|into|2
29|inward|1
29|is|20
29|it|8
29|its|14
29|khăngžze|1
29|king|1
29|let|1
29|light|2
29|like|2
29|line|9
29|lines|1
29|lower|1
29|lowest|1
29|lowly|1
29|lî|3
29|make|3
29|man|1
29|manner|2
29|may|1
29|meaning|1
29|member|1
29|mentioned|1
29|merit|1
29|metaphor|1
29|minds|1
29|mistake|1
29|more|1
29|mourns|1
29|move|2
29|movements|1
